Job title,Company,Scrapped,URL
Analytic,New York City Department of Education,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprT21MeDBUaVRlc0x0UnExdi1wSGlNYW0yZWVDT0FuaThyRXFscEtHRDdlUUpIMU5Pck5TQThVbnc5Ym82UEk0RlM2Sk5FWFZFV2RBNWhMS3dVdzhGOWp1elhpTF9KVXFLOUhuMlBrME5rbElidzRtSWlOMVRmSlRZbDljdjAybnN0RHFRZE5kRG91bF9NZV95UUZrcjM0SUtHX2JxVnRvb3lIYTlST0VKVV92OHcyQl9IVERuUzFUSC1JYXpXREhwQ25pbmpjdzVpd2VCdS1ZY29xRWdGd185M28wSWVEc01CWjN2Q3dvNnJ1QXloa0Vhb1JIZXVJbTVlbWRIYmxKRGUwN0ZqUXk2TjVUNVFfTXFvMnRpUGxXR000ZWx3bGFwT0luYkd2S2VmZjkzdHBxLXZROWF5T3NmdnpDc2IzaHdBYlE2OXN2SEl0QkxEcmpRTEJWVVI5V0hrMDhqN1Q5UF9CN2N2SUJjTWFQTVc2ZkJaUWtsYkp5dmNaLVdMYkVYNW82S19wUVBKMkljZVNzLWIzeTc3M3VpNGtDQRIXOXdMN1pwdWRBcjNEa1BJUDZObXMtUXcaIkFGWHJFY29tV3hBaTREaFhzLTBFSXROUnVWOENYanVQWUE&fcv=3&vet=12ahUKEwjb9PePuuuIAxW9IUQIHegsK88Qw40IegQICxAB..i&ei=9wL7ZpudAr3DkPIP6Nms-Qw&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DkwtHdBqoka_ph292AAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Science Analyst,GREATER NEW YORK MUTUAL INSURANCE COMPANY,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DHCGfIWpwwivyRjc0AAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Data Analyst - Ad Products,SoundCloud,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3D5lSNEbgAQzjN1fbDAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Principal Data Scientist, Commercial Banking Data Science",Capital One,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3D-1hEf6Rm6gqcogwzAAAAAA%3D%3D&vssid=jobs-detail-viewer
Transportation Data Analyst (Citymapper),Via,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DFqWosPwH7znuegXUAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Sr. Analyst, CSOC Detection and Response",Saks,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DBiqB3dRZRZ4KRDwTAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Senior Data Analyst, Payments Consumer Products",Etsy,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DVSPoG3hA-9-nV8pXAAAAAA%3D%3D&vssid=jobs-detail-viewer
Junior Data Analyst,codesbright,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DhfuBZ08tBNg0Il6pAAAAAA%3D%3D&vssid=jobs-detail-viewer
Technical Analyst (Data Analytics),"Contact Government Services, LLC",1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DQdeQBDUo1X1JxP4lAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Analyst and Information Technology Support Specialist,New York Neighborhood Coalition for Shelter,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DrruOZ7bV8OhiM9FEAAAAAA%3D%3D&vssid=jobs-detail-viewer
Trading Data Analytics Consultant,Accenture,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTTVjSk9WckJWeGVJa2gwY1NLdHdsQnlWa3BESnJPRkhfN3pFc2VxdkQtZHI2RHZJblZKOFAyX0M2Z3ZwNVlNcERsZ08tbVFoaWVENVdxWlQ4YWFteGgzcy1UMG84OTVOTzRfVjRETEttTTFSZUI1X1VYa2dKMnluNEFmaUZqYWZLMHFpUy1OQkhWcER4WGtyTTRUaVpaLVg5MTBxQ3J5ZENhcHQ5MlU5bDZHVUIxQmdpRjd6WUN0dGRuV3UxcWpjN2JCLTdVMDF1a015NWJhb2FlLXkyZ3JMaXZTM3czMzJPaUNoSmIxSTIxN3hERFk5ekI3OENUVkhxWUM4MHg4XzF0bVJsM1hJNVplcGYtUUNwWWEwcWJUMGxzb2NJWTlEY0F0ZWRMRWdWYm9PRkdYakh1UDE2bklVcGppY2RHd2RjTHhZNGdqTm1CcXl5ZGV0dTlzcF9jaEF3Vl9TcU9yM0NCa210N21vTXFJWGVpeHRyQ3JsUm1DZUFoYVlyMHpUbWdKM2Y0YXJwYkRudl9Bam1ab0c5eEZRUEt5URIXOXdMN1pySC1PX2Vsa1BJUGpNR2FrUVEaIkFGWHJFY29JMkxfdk1tSVBPN21vb1ZGNmJtXzdCOF9SVEE&fcv=3&vet=12ahUKEwjx1bGQuuuIAxX3EkQIHYygJkIQw40IegQICxAB..i&ei=9wL7ZrH-O_elkPIPjMGakQQ&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DgADC61dckv1qdTlvAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data analyst ii,VirtualVocations,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTm9PUS1JbVY4VXdtaWxzLXptUHFvWGtXSnRicWxKV1NrWWtobWVISVVnQjlQRG05QW8yODR3dnk2cElFS1kybGo2WkxYZkU4QndmUjZ3ZmNWbXV1bzVYbmdEM1dSY2k3MHVub2F6emhfcmFTaGpqaHdlRUxZUmEzc0c2RnVoSHlKR0syWTBRazV2RHNBQ3d2RGQ1YnV3NVB2Q1h0VE5GU3IwTFRiZElqMFp1amxtZmV4Ymw5NFRMZ2xPZXVfMm1hR2NBd2M0Z2VoeE4xTEkxaUcyZ0hYYnZfUUVCci1VU1ZuajVtN2NGUVZkQnAwTlFaYVdiVVJSN2VsTmdEbTJuZVFHU291U2pkSGllYjI3bmo0dGdpM0xFRlljdkxOWkdZOURHenFWSnN1S3htRjhTVG9fMzFsdmJLcXJfNGt4alBvellVVWdXajdPcHNIMnJETlNKaHRXck9pOHRZdXp1aGtCX3FCdS1IZEtaYmh2VFl5bkRsaWpUaFV5YXJHZGpkb0JvdlIyMjE1M1dfa0swc1BJdS16UExWUWl1ZxIXLUFMN1p2aVRGdWZPa1BJUDg3YWYyQUUaIkFGWHJFY3I1Y28zd0RPcFBMYWVrTlJmdGJ4NkZwcnVNQ3c&fcv=3&vet=12ahUKEwj478iQuuuIAxVnJ0QIHXPbBxsQw40IegQICxAB..i&ei=-AL7ZviTFufOkPIP87af2AE&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DTetzP3Zu39HpVbWNAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Data Analyst - Trust and Safety,Patreon,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTm9PUS1JbVY4VXdtaWxzLXptUHFvWGtXSnRicWxKV1NrWWtobWVISVVnQjlQRG05QW8yODR3dnk2cElFS1kybGo2WkxYZkU4QndmUjZ3ZmNWbXV1bzVYbmdEM1dSY2k3MHVub2F6emhfcmFTaGpqaHdlRUxZUmEzc0c2RnVoSHlKR0syWTBRazV2RHNBQ3d2RGQ1YnV3NVB2Q1h0VE5GU3IwTFRiZElqMFp1amxtZmV4Ymw5NFRMZ2xPZXVfMm1hR2NBd2M0Z2VoeE4xTEkxaUcyZ0hYYnZfUUVCci1VU1ZuajVtN2NGUVZkQnAwTlFaYVdiVVJSN2VsTmdEbTJuZVFHU291U2pkSGllYjI3bmo0dGdpM0xFRlljdkxOWkdZOURHenFWSnN1S3htRjhTVG9fMzFsdmJLcXJfNGt4alBvellVVWdXajdPcHNIMnJETlNKaHRXck9pOHRZdXp1aGtCX3FCdS1IZEtaYmh2VFl5bkRsaWpUaFV5YXJHZGpkb0JvdlIyMjE1M1dfa0swc1BJdS16UExWUWl1ZxIXLUFMN1p2aVRGdWZPa1BJUDg3YWYyQUUaIkFGWHJFY3I1Y28zd0RPcFBMYWVrTlJmdGJ4NkZwcnVNQ3c&fcv=3&vet=12ahUKEwj478iQuuuIAxVnJ0QIHXPbBxsQw40IegQICxAB..i&ei=-AL7ZviTFufOkPIP87af2AE&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DxEt4YdnbCxKzCbw_AAAAAA%3D%3D&vssid=jobs-detail-viewer
Research Data Analyst,Matal,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTm9PUS1JbVY4VXdtaWxzLXptUHFvWGtXSnRicWxKV1NrWWtobWVISVVnQjlQRG05QW8yODR3dnk2cElFS1kybGo2WkxYZkU4QndmUjZ3ZmNWbXV1bzVYbmdEM1dSY2k3MHVub2F6emhfcmFTaGpqaHdlRUxZUmEzc0c2RnVoSHlKR0syWTBRazV2RHNBQ3d2RGQ1YnV3NVB2Q1h0VE5GU3IwTFRiZElqMFp1amxtZmV4Ymw5NFRMZ2xPZXVfMm1hR2NBd2M0Z2VoeE4xTEkxaUcyZ0hYYnZfUUVCci1VU1ZuajVtN2NGUVZkQnAwTlFaYVdiVVJSN2VsTmdEbTJuZVFHU291U2pkSGllYjI3bmo0dGdpM0xFRlljdkxOWkdZOURHenFWSnN1S3htRjhTVG9fMzFsdmJLcXJfNGt4alBvellVVWdXajdPcHNIMnJETlNKaHRXck9pOHRZdXp1aGtCX3FCdS1IZEtaYmh2VFl5bkRsaWpUaFV5YXJHZGpkb0JvdlIyMjE1M1dfa0swc1BJdS16UExWUWl1ZxIXLUFMN1p2aVRGdWZPa1BJUDg3YWYyQUUaIkFGWHJFY3I1Y28zd0RPcFBMYWVrTlJmdGJ4NkZwcnVNQ3c&fcv=3&vet=12ahUKEwj478iQuuuIAxVnJ0QIHXPbBxsQw40IegQICxAB..i&ei=-AL7ZviTFufOkPIP87af2AE&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3D65QPkR6pOvZdoLcXAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Healthcare Data Analyst,Imagen Technologies,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTm9PUS1JbVY4VXdtaWxzLXptUHFvWGtXSnRicWxKV1NrWWtobWVISVVnQjlQRG05QW8yODR3dnk2cElFS1kybGo2WkxYZkU4QndmUjZ3ZmNWbXV1bzVYbmdEM1dSY2k3MHVub2F6emhfcmFTaGpqaHdlRUxZUmEzc0c2RnVoSHlKR0syWTBRazV2RHNBQ3d2RGQ1YnV3NVB2Q1h0VE5GU3IwTFRiZElqMFp1amxtZmV4Ymw5NFRMZ2xPZXVfMm1hR2NBd2M0Z2VoeE4xTEkxaUcyZ0hYYnZfUUVCci1VU1ZuajVtN2NGUVZkQnAwTlFaYVdiVVJSN2VsTmdEbTJuZVFHU291U2pkSGllYjI3bmo0dGdpM0xFRlljdkxOWkdZOURHenFWSnN1S3htRjhTVG9fMzFsdmJLcXJfNGt4alBvellVVWdXajdPcHNIMnJETlNKaHRXck9pOHRZdXp1aGtCX3FCdS1IZEtaYmh2VFl5bkRsaWpUaFV5YXJHZGpkb0JvdlIyMjE1M1dfa0swc1BJdS16UExWUWl1ZxIXLUFMN1p2aVRGdWZPa1BJUDg3YWYyQUUaIkFGWHJFY3I1Y28zd0RPcFBMYWVrTlJmdGJ4NkZwcnVNQ3c&fcv=3&vet=12ahUKEwj478iQuuuIAxVnJ0QIHXPbBxsQw40IegQICxAB..i&ei=-AL7ZviTFufOkPIP87af2AE&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DDtBMi9CZ2BFiMviPAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Sr. Manager, Data Analytics| OVG NY Corporate",Oak View Group,1,https://www.google.com/search?fc=EuIDCqIDQUpHOUprTm9PUS1JbVY4VXdtaWxzLXptUHFvWGtXSnRicWxKV1NrWWtobWVISVVnQjlQRG05QW8yODR3dnk2cElFS1kybGo2WkxYZkU4QndmUjZ3ZmNWbXV1bzVYbmdEM1dSY2k3MHVub2F6emhfcmFTaGpqaHdlRUxZUmEzc0c2RnVoSHlKR0syWTBRazV2RHNBQ3d2RGQ1YnV3NVB2Q1h0VE5GU3IwTFRiZElqMFp1amxtZmV4Ymw5NFRMZ2xPZXVfMm1hR2NBd2M0Z2VoeE4xTEkxaUcyZ0hYYnZfUUVCci1VU1ZuajVtN2NGUVZkQnAwTlFaYVdiVVJSN2VsTmdEbTJuZVFHU291U2pkSGllYjI3bmo0dGdpM0xFRlljdkxOWkdZOURHenFWSnN1S3htRjhTVG9fMzFsdmJLcXJfNGt4alBvellVVWdXajdPcHNIMnJETlNKaHRXck9pOHRZdXp1aGtCX3FCdS1IZEtaYmh2VFl5bkRsaWpUaFV5YXJHZGpkb0JvdlIyMjE1M1dfa0swc1BJdS16UExWUWl1ZxIXLUFMN1p2aVRGdWZPa1BJUDg3YWYyQUUaIkFGWHJFY3I1Y28zd0RPcFBMYWVrTlJmdGJ4NkZwcnVNQ3c&fcv=3&vet=12ahUKEwj478iQuuuIAxVnJ0QIHXPbBxsQw40IegQICxAB..i&ei=-AL7ZviTFufOkPIP87af2AE&opi=89978449&sca_esv=4b1ed64a7070598d&sca_upv=1&udm=8&cs=1&q=jobs#vhid=vt%3D20/docid%3DpFlzO4jUYE-oeXMSAAAAAA%3D%3D&vssid=jobs-detail-viewer
